age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
61.0,Private,12th,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,37.0,Cuba,<=50K
40.0,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
26.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,Some-college,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,60.0,United-States,<=50K
38.0,Self-emp-inc,Prof-school,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
47.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K
23.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
35.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
42.0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
24.0,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,50.0,United-States,<=50K
22.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,0.0,0.0,40.0,Dominican-Republic,<=50K
38.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
46.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
17.0,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,0.0,0.0,16.0,United-States,<=50K
31.0,Self-emp-inc,HS-grad,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,30.0,United-States,<=50K
73.0,,10th,Never-married,,Not-in-family,White,Male,0.0,0.0,12.0,United-States,<=50K
27.0,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
57.0,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
54.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
40.0,Private,HS-grad,Never-married,Priv-house-serv,Other-relative,Black,Female,0.0,0.0,40.0,Honduras,<=50K
23.0,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,State-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,39.0,United-States,<=50K
44.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25.0,United-States,<=50K
36.0,,11th,Never-married,,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
30.0,,Some-college,Never-married,,Not-in-family,White,Female,0.0,0.0,36.0,United-States,<=50K
39.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,54.0,United-States,<=50K
36.0,Private,Some-college,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,38.0,United-States,<=50K
43.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,30.0,United-States,<=50K
40.0,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
67.0,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
74.0,,5th-6th,Widowed,,Not-in-family,Black,Male,0.0,0.0,32.0,United-States,<=50K
36.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Federal-gov,HS-grad,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
43.0,Local-gov,10th,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,99.0,United-States,<=50K
18.0,,10th,Never-married,,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
22.0,Federal-gov,HS-grad,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
61.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
22.0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
61.0,,11th,Widowed,,Unmarried,Black,Female,0.0,0.0,9.0,United-States,<=50K
30.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Taiwan,<=50K
72.0,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,State-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
71.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1510.0,35.0,United-States,<=50K
41.0,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
29.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,26.0,United-States,<=50K
30.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,,HS-grad,Never-married,,Not-in-family,White,Male,0.0,0.0,2.0,United-States,<=50K
22.0,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,1974.0,45.0,United-States,<=50K
49.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,10th,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
46.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
55.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,1573.0,44.0,United-States,<=50K
28.0,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Self-emp-inc,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Local-gov,HS-grad,Never-married,Protective-serv,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
75.0,Private,10th,Widowed,Tech-support,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
39.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
39.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
23.0,,HS-grad,Married-civ-spouse,,Husband,White,Male,0.0,1573.0,40.0,United-States,<=50K
60.0,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
30.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,2580.0,0.0,40.0,United-States,<=50K
23.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Cuba,<=50K
55.0,State-gov,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
77.0,Self-emp-not-inc,9th,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,England,<=50K
64.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Greece,<=50K
35.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
19.0,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,25.0,United-States,<=50K
17.0,,12th,Never-married,,Own-child,Black,Male,0.0,0.0,30.0,United-States,<=50K
45.0,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
59.0,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
23.0,Private,10th,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1573.0,30.0,Mexico,<=50K
37.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
29.0,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,0.0,0.0,32.0,United-States,<=50K
29.0,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,,HS-grad,Never-married,,Own-child,Black,Female,0.0,0.0,20.0,United-States,<=50K
19.0,,HS-grad,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,Italy,<=50K
44.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Self-emp-inc,Masters,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,45.0,China,<=50K
53.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,45.0,United-States,<=50K
24.0,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
57.0,Private,10th,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Bachelors,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,60.0,United-States,<=50K
50.0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
47.0,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
18.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
48.0,Private,11th,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,Masters,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,28.0,United-States,<=50K
40.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,48.0,United-States,<=50K
37.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,39.0,United-States,<=50K
36.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
29.0,,HS-grad,Never-married,,Not-in-family,White,Male,0.0,0.0,32.0,United-States,<=50K
37.0,,Assoc-acdm,Married-civ-spouse,,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K
53.0,Private,9th,Never-married,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,9.0,United-States,<=50K
48.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
21.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,37.0,United-States,<=50K
55.0,Private,10th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,40.0,Nicaragua,<=50K
59.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
42.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
22.0,Private,Some-college,Never-married,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,State-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,20.0,United-States,<=50K
27.0,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
49.0,Private,HS-grad,Separated,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
34.0,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
24.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,80.0,United-States,<=50K
27.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,Germany,<=50K
28.0,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,Dominican-Republic,<=50K
26.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,,12th,Never-married,,Own-child,White,Female,0.0,0.0,8.0,United-States,<=50K
17.0,Private,11th,Never-married,Sales,Own-child,White,Female,0.0,0.0,14.0,United-States,<=50K
70.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
64.0,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
23.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
18.0,,12th,Never-married,,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
54.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K
23.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
28.0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1672.0,30.0,Mexico,<=50K
32.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
17.0,Private,11th,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
37.0,,Some-college,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,,HS-grad,Never-married,,Not-in-family,White,Male,0.0,0.0,12.0,United-States,<=50K
29.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,75.0,Thailand,<=50K
33.0,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
44.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,,HS-grad,Divorced,,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
68.0,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K
34.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
27.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
25.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
62.0,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,90.0,United-States,<=50K
31.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,25.0,,<=50K
31.0,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
36.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,4650.0,0.0,25.0,United-States,<=50K
50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
31.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
42.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,1055.0,0.0,20.0,China,<=50K
46.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,<=50K
17.0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
35.0,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
35.0,,Bachelors,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
22.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K
27.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Own-child,Black,Female,1831.0,0.0,40.0,United-States,<=50K
50.0,Local-gov,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
